work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2016,Machine Learning Engineer,Machine Learning and AI,INR,200000.0,200000.0,India,Senior,full-time,Remote,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,150000.0,150000.0,India,Senior,full-time,Remote,India,M
2016,Data Science Manager,Data Science and Research,INR,299500.0,299500.0,India,Senior,full-time,In-person,India,M
2016,Data Science Manager,Data Science and Research,INR,245100.0,245100.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,180000.0,180000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,160000.0,160000.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,80000.0,80000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,146000.0,146000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,200000.0,200000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,160000.0,160000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,310000.0,310000.0,India,Executive,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,239000.0,239000.0,India,Executive,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,95000.0,95000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,155000.0,155000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,139500.0,139500.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,140000.0,140000.0,India,Mid-level,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,120000.0,120000.0,India,Mid-level,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,146000.0,146000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,225000.0,225000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,156400.0,156400.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,139500.0,139500.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,109400.0,109400.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,125000.0,125000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,90000.0,90000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,185900.0,185900.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,129300.0,129300.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,139500.0,139500.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,109400.0,109400.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,120000.0,120000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,75000.0,75000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,169000.0,169000.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,110600.0,110600.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,140000.0,140000.0,India,Senior,full-time,Remote,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,140000.0,140000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,120000.0,120000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,90000.0,90000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,156400.0,156400.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,75000.0,75000.0,India,Entry-level,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,60000.0,60000.0,India,Entry-level,full-time,Remote,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,204500.0,204500.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,142200.0,142200.0,India,Senior,full-time,In-person,India,M
2016,Data Manager,Leadership and Management,INR,140000.0,140000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,230000.0,230000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,170000.0,170000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,180000.0,180000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,160000.0,160000.0,India,Senior,full-time,Remote,India,M
2016,Data Architect,Data Architecture and Modeling,INR,180000.0,180000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,180000.0,180000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,130000.0,130000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,226700.0,226700.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,133300.0,133300.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,252000.0,252000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,129000.0,129000.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,80000.0,80000.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,85000.0,85000.0,India,Entry-level,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,75000.0,75000.0,India,Entry-level,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,153600.0,153600.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,106800.0,106800.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,115934.0,115934.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,81666.0,81666.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,250000.0,250000.0,India,Senior,full-time,Remote,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,220000.0,220000.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,170000.0,170000.0,India,Senior,full-time,In-person,India,M
2016,Data Architect,Data Architecture and Modeling,INR,180000.0,180000.0,India,Senior,full-time,Remote,India,M
2016,Data Architect,Data Architecture and Modeling,INR,115000.0,115000.0,India,Senior,full-time,Remote,India,M
2016,Data Architect,Data Architecture and Modeling,INR,200000.0,200000.0,India,Senior,full-time,Remote,India,M
2016,Data Architect,Data Architecture and Modeling,INR,115000.0,115000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,160000.0,160000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,75000.0,75000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,125000.0,125000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,105000.0,105000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,250000.0,250000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,110000.0,110000.0,India,Mid-level,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,95000.0,95000.0,India,Mid-level,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,145000.0,145000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,135000.0,135000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,180180.0,180180.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,106020.0,106020.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,93919.0,93919.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,51962.0,51962.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,170000.0,170000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,90000.0,90000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,192500.0,192500.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,140000.0,140000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,149076.0,149076.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,82365.0,82365.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,175000.0,175000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,148750.0,148750.0,India,Senior,full-time,In-person,India,M
2016,Research Scientist,Data Science and Research,INR,370000.0,370000.0,India,Senior,full-time,In-person,India,M
2016,Research Scientist,Data Science and Research,INR,200000.0,200000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,235000.0,235000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,185000.0,185000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,128000.0,128000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,81500.0,81500.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,GBP,55000.0,67672.0,United Kingdom,Mid-level,full-time,Remote,United Kingdom,M
2016,Data Analyst,Data Analysis,GBP,50000.0,61520.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2016,Data Analyst,Data Analysis,GBP,45000.0,55368.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2016,Data Scientist,Data Science and Research,INR,250000.0,250000.0,India,Senior,full-time,In-person,India,M
2016,BI Developer,BI and Visualization,INR,135000.0,135000.0,India,Senior,full-time,Remote,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,204500.0,204500.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,142200.0,142200.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,226700.0,226700.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,133300.0,133300.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,225000.0,225000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,156400.0,156400.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,163800.0,163800.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,126000.0,126000.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,163800.0,163800.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,126000.0,126000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,145000.0,145000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,115000.0,115000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,162500.0,162500.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,130000.0,130000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,150000.0,150000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,226700.0,226700.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,133300.0,133300.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,252000.0,252000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,129000.0,129000.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,150000.0,150000.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,125000.0,125000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,252000.0,252000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,129000.0,129000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,225000.0,225000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,156400.0,156400.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,130000.0,130000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,100000.0,100000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,153600.0,153600.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,106800.0,106800.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,81500.0,81500.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,200000.0,200000.0,India,Executive,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,145000.0,145000.0,India,Executive,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,150000.0,150000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,100000.0,100000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,105000.0,105000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,70000.0,70000.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,180180.0,180180.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,106020.0,106020.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,134000.0,134000.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,220000.0,220000.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,150000.0,150000.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,94000.0,94000.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,184000.0,184000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,310000.0,310000.0,India,Executive,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,239000.0,239000.0,India,Executive,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,225000.0,225000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,156400.0,156400.0,India,Senior,full-time,Remote,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,180000.0,180000.0,India,Mid-level,full-time,Remote,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,150000.0,150000.0,India,Mid-level,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,228000.0,228000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,152000.0,152000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,209450.0,209450.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,175000.0,175000.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,145000.0,145000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,240000.0,240000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,170000.0,170000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,237000.0,237000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,145000.0,145000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,240000.0,240000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,139000.0,139000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,130000.0,130000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,160000.0,160000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,165000.0,165000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,300000.0,300000.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,160000.0,160000.0,India,Mid-level,full-time,In-person,India,M
2016,Analytics Engineer,Leadership and Management,INR,175000.0,175000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,240500.0,240500.0,India,Senior,full-time,In-person,India,L
2016,Data Engineer,Data Engineering,INR,123700.0,123700.0,India,Senior,full-time,In-person,India,L
2016,Data Engineer,Data Engineering,INR,160000.0,160000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,275300.0,275300.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,183500.0,183500.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,275300.0,275300.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,183500.0,183500.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,160000.0,160000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,170000.0,170000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,120000.0,120000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,225000.0,225000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,140000.0,140000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,150000.0,150000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,120000.0,120000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,75000.0,75000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,220000.0,220000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,160000.0,160000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,120000.0,120000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,95000.0,95000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,185900.0,185900.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,129300.0,129300.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,160000.0,160000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,130000.0,130000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,250000.0,250000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,175000.0,175000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,136000.0,136000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,104000.0,104000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,80000.0,80000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,110000.0,110000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,90000.0,90000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,80000.0,80000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,130000.0,130000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,75000.0,75000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,252000.0,252000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,129000.0,129000.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,150000.0,150000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,100000.0,100000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,226700.0,226700.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,133300.0,133300.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,190000.0,190000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,165000.0,165000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,170000.0,170000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,150000.0,150000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,150000.0,150000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,130000.0,130000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,225000.0,225000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,156400.0,156400.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,134000.0,134000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,205600.0,205600.0,India,Senior,full-time,In-person,India,L
2016,Data Engineer,Data Engineering,INR,105700.0,105700.0,India,Senior,full-time,In-person,India,L
2016,BI Developer,BI and Visualization,INR,110000.0,110000.0,India,Senior,full-time,Remote,India,M
2016,Data Science Manager,Data Science and Research,INR,299500.0,299500.0,India,Senior,full-time,In-person,India,M
2016,Data Science Manager,Data Science and Research,INR,245100.0,245100.0,India,Senior,full-time,In-person,India,M
2016,Research Scientist,Data Science and Research,INR,210000.0,210000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,160000.0,160000.0,India,Entry-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,135000.0,135000.0,India,Entry-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,120000.0,120000.0,India,Mid-level,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,95000.0,95000.0,India,Mid-level,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,250000.0,250000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,237000.0,237000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,145000.0,145000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,130000.0,130000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,90000.0,90000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,100000.0,100000.0,India,Mid-level,full-time,Remote,India,M
2016,Data Architect,Data Architecture and Modeling,INR,174500.0,174500.0,India,Senior,full-time,In-person,India,M
2016,Data Architect,Data Architecture and Modeling,INR,113000.0,113000.0,India,Senior,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,145000.0,145000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,210000.0,210000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,185000.0,185000.0,India,Senior,full-time,In-person,India,M
2016,Data Architect,Data Architecture and Modeling,INR,174500.0,174500.0,India,Senior,full-time,In-person,India,M
2016,Data Architect,Data Architecture and Modeling,INR,113000.0,113000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,220000.0,220000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,300000.0,300000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,130000.0,130000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,140000.0,140000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,122000.0,122000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,94000.0,94000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,200000.0,200000.0,India,Executive,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,252000.0,252000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,129000.0,129000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,136000.0,136000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,104000.0,104000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,168000.0,168000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,130000.0,130000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,120000.0,120000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,95000.0,95000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,185000.0,185000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,160000.0,160000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,205000.0,205000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,185000.0,185000.0,India,Senior,full-time,Remote,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,204500.0,204500.0,India,Senior,full-time,In-person,India,M
2016,Machine Learning Engineer,Machine Learning and AI,INR,142200.0,142200.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,180000.0,180000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,150000.0,150000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,170000.0,170000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,180000.0,180000.0,India,Senior,full-time,In-person,India,M
2016,Data Architect,Data Architecture and Modeling,INR,180000.0,180000.0,India,Senior,full-time,Remote,India,M
2016,Data Architect,Data Architecture and Modeling,INR,115000.0,115000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,120000.0,120000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,80000.0,80000.0,India,Mid-level,full-time,In-person,India,M
2016,Research Scientist,Data Science and Research,INR,150000.0,150000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,297300.0,297300.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,198200.0,198200.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,202000.0,202000.0,India,Senior,full-time,Remote,India,M
2016,Data Engineer,Data Engineering,INR,135000.0,135000.0,India,Senior,full-time,Remote,India,M
2016,Data Scientist,Data Science and Research,INR,110000.0,110000.0,India,Senior,full-time,Remote,India,M
2016,Applied Scientist,Data Science and Research,INR,230000.0,230000.0,India,Senior,full-time,Remote,India,M
2016,Applied Scientist,Data Science and Research,INR,196000.0,196000.0,India,Senior,full-time,Remote,India,M
2016,BI Developer,BI and Visualization,INR,110000.0,110000.0,India,Senior,full-time,Remote,India,M
2016,Data Analyst,Data Analysis,INR,150000.0,150000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Analyst,Data Analysis,INR,100000.0,100000.0,India,Mid-level,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,160000.0,160000.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,110000.0,110000.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,185900.0,185900.0,India,Senior,full-time,In-person,India,M
2016,Data Scientist,Data Science and Research,INR,129300.0,129300.0,India,Senior,full-time,In-person,India,M
2016,Data Engineer,Data Engineering,INR,170000.0,170000.0,India,Senior,full-time,Remote,India,M
